t,gRef
202760.115090783,4.03045335622871
202820.121043754,4.03074799122443
202880.126996726,4.03104253441374
202940.132949697,4.03133698788877
203000.138902669,4.03163134844415
203060.14485564,4.03192562103893
203120.150808612,4.03221980844287
203180.156761583,4.03251390218565
203240.162714555,4.03280791224456
203300.168667527,4.03310183688698
203360.174620498,4.0333956720261
203420.18057347,4.03368941742832
203480.186526441,4.03398307667752
203540.192479413,4.03427664566248
203600.198432384,4.03457012400665
203660.204385356,4.03486351621956
203720.210338327,4.03515681897066
203780.216291299,4.03545003812087
203840.22224427,4.0357431716472
203900.228197242,4.03603621796966
203960.234150213,4.03632917511129
204020.240103185,4.03662204061303
204080.246056156,4.03691481680009
204140.252009128,4.03720750365291
204200.257962099,4.03750009927652
204260.263915071,4.03779261106645
204320.269868042,4.03808503925513
204380.275821014,4.03837738303095
204440.281773986,4.03866963417166
204500.287726957,4.03896179578098
204560.293679929,4.03925386964767
204620.2996329,4.03954585403385
204680.305585872,4.03983775333312
204740.311538843,4.0401295694414
204800.317491815,4.04042129525767
204860.323444786,4.040712935736
204920.329397758,4.04100449078083
204980.335350729,4.04129595737478
205040.341303701,4.04158733542473
205100.347256672,4.0418786264711
205160.353209644,4.04216983452378
205220.359162615,4.0424609543274
205280.365115587,4.04275198438215
205340.371068558,4.04304292717883
205400.37702153,4.04333378434701
205460.382974501,4.04362455400074
205520.388927473,4.04391523454415
205580.394880445,4.04420583055267
205640.400833416,4.04449634450344
205700.406786388,4.04478677045741
205760.412739359,4.0450771095693
205820.418692331,4.04536735872732
205880.424645302,4.04565751893718
205940.430598274,4.04594760052722
206000.436551245,4.04623759336475
206060.442504217,4.04652749547117
206120.448457188,4.04681731249386
206180.45441016,4.04710704711
206240.460363131,4.04739669834362
206300.466316103,4.0476862573135
206360.472269074,4.04797573246299
206420.478222046,4.04826512905045
206480.484175017,4.0485544415474
206540.490127989,4.04884366237249
206600.49608096,4.04913279704608
206660.502033932,4.04942184823251
206720.507986903,4.04971081076103
206780.513939875,4.04999968585713
206840.519892847,4.05028847385741
206900.525845818,4.05057717469714
206960.53179879,4.05086579305716
207020.537751761,4.05115432819402
207080.543704733,4.05144277468366
207140.549657704,4.05173113740576
207200.555610676,4.05201941783666
207260.561563647,4.05230761485057
207320.567516619,4.05259572759279
207380.57346959,4.05288375712546
207440.579422562,4.05317170227502
207500.585375533,4.05345955741246
207560.591328505,4.0537473216583
207620.597281476,4.05403500606873
207680.603234448,4.0543226068347
207740.609187419,4.0546101210122
207800.615140391,4.05489754907235
207860.621093362,4.0551848886809
207920.627046334,4.05547215102686
207980.632999306,4.05575933216848
208040.638952277,4.05604642092196
208100.644905249,4.05633342360942
208160.65085822,4.05662034867896
208220.656811192,4.05690718998399
208280.662764163,4.05719394197367
208340.668717135,4.05748061198392
208400.674670106,4.05776719925712
208460.680623078,4.05805369709783
208520.686576049,4.05834011383874
208580.692529021,4.058626452524
208640.698481992,4.05891270072971
208700.704434964,4.0591988650277
208760.710387935,4.05948494444578
208820.716340907,4.05977093686494
208880.722293878,4.0600568510568
208940.72824685,4.06034267876831
209000.734199821,4.06062842311836
209060.740152793,4.06091408365235
209120.746105764,4.0611996613405
209180.752058736,4.06148515640891
209240.758011708,4.06177057232603
209300.763964679,4.0620559059392
209360.769917651,4.06234115101502
209420.775870622,4.06262631518606
209480.781823594,4.06291139335369
209540.787776565,4.06319638747552
209600.793729537,4.06348130311813
209660.799682508,4.06376613180728
209720.80563548,4.06405087624582
209780.811588451,4.06433553736581
209840.817541423,4.06462011212237
209900.823494394,4.06490460371683
209960.829447366,4.06518901311614
210020.835400337,4.06547334081268
210080.841353309,4.06575758639007
210140.84730628,4.06604175360308
210200.853259252,4.06632583808259
210260.859212223,4.06660983517186
210320.865165195,4.06689375131512
210380.871118166,4.06717758750362
210440.877071138,4.0674613380736
210500.88302411,4.06774500683896
210560.888977081,4.06802859038559
210620.894930053,4.06831209864694
210680.900883024,4.06859552009464
210740.906835996,4.06887885516888
210800.912788967,4.06916211461001
210860.918741939,4.06944529270009
210920.92469491,4.06972838651886
210980.930647882,4.07001139310498
211040.936600853,4.07029431960639
211100.942553825,4.0705771634503
211160.948506796,4.07085992392695
211220.954459768,4.07114260410433
211280.960412739,4.07142520561743
211340.966365711,4.07170772520199
211400.972318682,4.07199016409338
211460.978271654,4.07227252539111
211520.984224625,4.07255480169782
211580.990177597,4.07283699359495
211640.996130568,4.07311910762769
211701.00208354,4.07340113998435
211761.008036512,4.0736830833025
211821.013989483,4.07396493963629
211881.019942455,4.0742467201196
211941.025895426,4.07452842415191
212001.031848398,4.07481004603
212061.037801369,4.07509158371622
212121.043754341,4.07537304014821
212181.049707312,4.07565441589369
212241.055660284,4.07593571301028
212301.061613255,4.07621692425881
212361.067566227,4.07649805475242
212421.073519198,4.07677911255054
212481.07947217,4.07706008731136
212541.085425141,4.07734097719191
212601.091378113,4.07762178706059
212661.097331084,4.07790251648295
212721.103284056,4.07818316472633
212781.109237028,4.07846372792048
212841.115189999,4.07874420769333
212901.121142971,4.07902461061519
212961.127095942,4.07930493902394
213021.133048914,4.07958518510483
213081.139001885,4.07986535221546
213141.144954857,4.08014544029289
213201.150907828,4.0804254413856
213261.1568608,4.0807053621965
213321.162813771,4.08098520569125
213381.168766743,4.08126496708458
213441.174719714,4.08154465208011
213501.180672686,4.08182426011222
213561.186625657,4.08210378226337
213621.192578629,4.0823832298143
213681.1985316,4.08266259122523
213741.204484572,4.08294186029568
